,id,main_code,statistics_main_code,name,advisor,trustee,operate_mode_id,operate_mode,underlying_asset_type_id,underlying_asset_type,invest_style_id,invest_style,start_date,end_date
182,551,000926,000926,中信建投睿信A,中信建投基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-03,
183,553,000928,,中融国企,中融基金管理有限公司,国信证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2014-12-16,
184,558,000935,,汇金转型成长,浙江浙商证券资产管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2014-12-30,
185,559,000936,000936,博时产业新动力A,博时基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-01-26,
186,561,000939,000939,中银研究精选A,中银基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2014-12-23,
187,562,000940,,富国中小盘,富国基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-01-23,
188,565,000945,000945,华夏医疗健康混合,华夏基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-02,
189,570,000953,000953,国泰睿吉A,国泰基金管理有限公司,广发证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-04-22,
190,571,000955,,南方产业活力,南方基金管理股份有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-01-27,
191,573,000960,,招商医药健康,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-01-30,
192,576,000963,,兴业多策略,兴业基金管理有限公司,中国民生银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-01-23,
193,577,000965,,汇丰新动力,汇丰晋信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-11,
194,578,000966,,中邮核心科技,中邮创业基金管理股份有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-11,
195,579,000967,,华泰创新动力,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-06,
196,581,000969,,前海大安全,前海开源基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-06,
197,583,000971,,诺安新经济,诺安基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-01-26,
198,584,000972,,新华万银,新华基金管理股份有限公司,平安银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-04-10,
199,586,000974,,安信消费医药,安信基金管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-19,
200,588,000976,,长城新兴产业,长城基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-17,
201,589,000977,,长城环保,长城基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-04-08,
202,590,000978,,景顺量化精选,景顺长城基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-02-04,
203,591,000979,,景顺沪港深,景顺长城基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-04-15,
204,594,000985,,嘉实逆向策略,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-02-02,
205,595,000986,,太平灵活配置,太平基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-10,
206,597,000991,000991,工银战略转型A,工银瑞信基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-02-16,
207,598,000992,,广发对冲,广发基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-06,
208,599,000993,,华宝稳健,华宝基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-03-27,
209,600,000994,000994,建信睿盈A,建信基金管理有限责任公司,广发证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-03,
210,601,000996,000996,中银新动力股票,中银基金管理有限公司,中信银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-02-13,
211,603,001000,,中欧明睿,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-01-29,
212,605,001004,,新华稳健,新华基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-05-29,
213,608,001007,,国联安鑫安,国联安基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-01-26,
214,609,001008,,工银改革股票,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-01-27,
215,610,001009,001009,上投摩根安全战略股票,上投摩根基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-02-26,
216,615,001017,001017,泰达改革量化A,泰达宏利基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-13,
217,616,001018,,易方达新经济,易方达基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-12,
218,621,001028,,华安物联网,华安基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-17,
219,623,001030,001030,天弘云端生活优选混合,天弘基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-03-17,
220,627,001036,,嘉实企业变革,嘉实基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-02-12,
221,628,001037,,国投锐意改革,国投瑞银基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-03-31,
222,630,001039,,嘉实制造,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-04-24,
223,631,001040,,新华策略,新华基金管理股份有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-31,
224,633,001042,,华夏领先,华夏基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-05-15,
225,634,001043,001043,工银美丽城镇A,工银瑞信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-26,
226,635,001044,,嘉实新消费,嘉实基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-23,
227,637,001047,,光大国企改革,光大保德信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-25,
228,638,001048,,富国新兴产业,富国基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-12,
229,639,001050,,汇添富多因子,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-02-16,
230,642,001053,,南方创新经济,南方基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-03-24,
231,643,001054,001054,工银新金融A,工银瑞信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-19,
232,645,001056,,北信健康,北信瑞丰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-03-27,
233,647,001059,,中金绝对收益,中金基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-04-21,
234,648,001060,,前海高端装备,前海开源基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-03-27,
235,651,001067,001067,鹏华弘盛A,鹏华基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-02-25,
236,653,001069,,华泰消费,华泰柏瑞基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-05-20,
237,654,001070,001070,建信信息产业股票,建信基金管理有限责任公司,中国光大银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-24,
238,655,001071,001071,华安媒体A,华安基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-05-15,
239,656,001072,001072,华安装备A,华安基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-04-24,
240,657,001073,,华泰量化绝对,华泰柏瑞基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-06-29,
241,658,001074,001074,华泰量化驱动A,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-03-24,
242,659,001075,001075,宝盈转型动力混合,宝盈基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-04-29,
243,660,001076,,易方达改革,易方达基金管理有限公司,中国邮政储蓄银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-04-23,
244,663,001088,,华宝国策,华宝基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-05-08,
245,667,001097,,华泰优选,华泰柏瑞基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2015-03-26,
246,669,001102,001102,前海开源国家比较优势混合A,前海开源基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-05-08,
247,670,001103,,前海工业革命,前海开源基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2015-03-27,
